"","EventID","Metric","Value"
"1371",11864,"MODTOL_PROP",0.0200940572894399
"1372",11864,"MODTOL_SUM",47
"1373",11864,"TOLBENT_NTAX",6
"1374",11864,"TOLBENT_PROP",0.279606669516888
"1375",11864,"TOLBENT_SUM",654
"1376",11864,"TOTAL",2339
"1377",11904,"BENT_NTAX",16
"1378",11904,"BENT_PROP",0.270484949832776
"1379",11904,"BENT_SUM",647
"1380",11904,"COTTID_NTAX",0
"1381",11904,"COTTID_PROP",0
"1382",11904,"COTTID_SUM",0
"1383",11904,"CYPR_NTAX",12
"1384",11904,"CYPR_PROP",0.83319397993311
"1385",11904,"CYPR_SUM",1993
"1386",11904,"MODTOL_NTAX",4
"1387",11904,"MODTOL_PROP",0.0422240802675585
"1388",11904,"MODTOL_SUM",101
"1389",11904,"TOLBENT_NTAX",7
"1390",11904,"TOLBENT_PROP",0.190635451505017
"1391",11904,"TOLBENT_SUM",456
"1392",11904,"TOTAL",2392
"1393",11930,"BENT_NTAX",16
"1394",11930,"BENT_PROP",0.390658174097665
"1395",11930,"BENT_SUM",184
"1396",11930,"COTTID_NTAX",0
"1397",11930,"COTTID_PROP",0
"1398",11930,"COTTID_SUM",0
"1399",11930,"CYPR_NTAX",11
"1400",11930,"CYPR_PROP",0.656050955414013
"1401",11930,"CYPR_SUM",309
"1402",11930,"MODTOL_NTAX",3
"1403",11930,"MODTOL_PROP",0.0191082802547771
"1404",11930,"MODTOL_SUM",9
"1405",11930,"TOLBENT_NTAX",9
"1406",11930,"TOLBENT_PROP",0.309978768577495
"1407",11930,"TOLBENT_SUM",146
"1408",11930,"TOTAL",471
"1409",11932,"BENT_NTAX",7
"1410",11932,"BENT_PROP",0.771428571428571
"1411",11932,"BENT_SUM",27
"1412",11932,"COTTID_NTAX",1
"1413",11932,"COTTID_PROP",0.0571428571428571
"1414",11932,"COTTID_SUM",2
"1415",11932,"CYPR_NTAX",4
"1416",11932,"CYPR_PROP",0.542857142857143
"1417",11932,"CYPR_SUM",19
"1418",11932,"MODTOL_NTAX",0
"1419",11932,"MODTOL_PROP",0
"1420",11932,"MODTOL_SUM",0
"1421",11932,"TOLBENT_NTAX",5
"1422",11932,"TOLBENT_PROP",0.514285714285714
"1423",11932,"TOLBENT_SUM",18
"1424",11932,"TOTAL",35
"1425",11940,"BENT_NTAX",1
"1426",11940,"BENT_PROP",0.0416666666666667
"1427",11940,"BENT_SUM",1
"1428",11940,"COTTID_NTAX",0
"1429",11940,"COTTID_PROP",0
"1430",11940,"COTTID_SUM",0
"1431",11940,"CYPR_NTAX",1
"1432",11940,"CYPR_PROP",0.625
"1433",11940,"CYPR_SUM",15
"1434",11940,"MODTOL_NTAX",0
"1435",11940,"MODTOL_PROP",0
"1436",11940,"MODTOL_SUM",0
"1437",11940,"TOLBENT_NTAX",1
"1438",11940,"TOLBENT_PROP",0.0416666666666667
"1439",11940,"TOLBENT_SUM",1
"1440",11940,"TOTAL",24
"1441",11942,"BENT_NTAX",3
"1442",11942,"BENT_PROP",0.140845070422535
"1443",11942,"BENT_SUM",10
"1444",11942,"COTTID_NTAX",0
"1445",11942,"COTTID_PROP",0
"1446",11942,"COTTID_SUM",0
"1447",11942,"CYPR_NTAX",4
"1448",11942,"CYPR_PROP",0.577464788732394
"1449",11942,"CYPR_SUM",41
"1450",11942,"MODTOL_NTAX",0
"1451",11942,"MODTOL_PROP",0
"1452",11942,"MODTOL_SUM",0
"1453",11942,"TOLBENT_NTAX",3
"1454",11942,"TOLBENT_PROP",0.140845070422535
"1455",11942,"TOLBENT_SUM",10
"1456",11942,"TOTAL",71
"1457",11946,"BENT_NTAX",11
"1458",11946,"BENT_PROP",0.308351177730193
"1459",11946,"BENT_SUM",144
"1460",11946,"COTTID_NTAX",0
"1461",11946,"COTTID_PROP",0
"1462",11946,"COTTID_SUM",0
"1463",11946,"CYPR_NTAX",7
"1464",11946,"CYPR_PROP",0.556745182012848
"1465",11946,"CYPR_SUM",260
"1466",11946,"MODTOL_NTAX",3
"1467",11946,"MODTOL_PROP",0.132762312633833
"1468",11946,"MODTOL_SUM",62
"1469",11946,"TOLBENT_NTAX",7
"1470",11946,"TOLBENT_PROP",0.171306209850107
"1471",11946,"TOLBENT_SUM",80
"1472",11946,"TOTAL",467
"1473",11954,"BENT_NTAX",8
"1474",11954,"BENT_PROP",0.266943291839557
"1475",11954,"BENT_SUM",193
"1476",11954,"COTTID_NTAX",0
"1477",11954,"COTTID_PROP",0
"1478",11954,"COTTID_SUM",0
"1479",11954,"CYPR_NTAX",9
"1480",11954,"CYPR_PROP",0.839557399723375
"1481",11954,"CYPR_SUM",607
"1482",11954,"MODTOL_NTAX",3
"1483",11954,"MODTOL_PROP",0.0221300138312586
"1484",11954,"MODTOL_SUM",16
"1485",11954,"TOLBENT_NTAX",3
"1486",11954,"TOLBENT_PROP",0.230982019363762
"1487",11954,"TOLBENT_SUM",167
"1488",11954,"TOTAL",723
"1489",11964,"BENT_NTAX",13
"1490",11964,"BENT_PROP",0.229988052568698
"1491",11964,"BENT_SUM",385
"1492",11964,"COTTID_NTAX",1
"1493",11964,"COTTID_PROP",0.000597371565113501
"1494",11964,"COTTID_SUM",1
"1495",11964,"CYPR_NTAX",10
"1496",11964,"CYPR_PROP",0.755077658303465
"1497",11964,"CYPR_SUM",1264
"1498",11964,"MODTOL_NTAX",3
"1499",11964,"MODTOL_PROP",0.0818399044205496
"1500",11964,"MODTOL_SUM",137
"1501",11964,"TOLBENT_NTAX",5
"1502",11964,"TOLBENT_PROP",0.0752688172043011
"1503",11964,"TOLBENT_SUM",126
"1504",11964,"TOTAL",1674
"1505",12004,"BENT_NTAX",10
"1506",12004,"BENT_PROP",0.791185729275971
"1507",12004,"BENT_SUM",1508
"1508",12004,"COTTID_NTAX",1
"1509",12004,"COTTID_PROP",0.0577124868835257
"1510",12004,"COTTID_SUM",110
"1511",12004,"CYPR_NTAX",9
"1512",12004,"CYPR_PROP",0.764428121720881
"1513",12004,"CYPR_SUM",1457
"1514",12004,"MODTOL_NTAX",0
"1515",12004,"MODTOL_PROP",0
"1516",12004,"MODTOL_SUM",0
"1517",12004,"TOLBENT_NTAX",7
"1518",12004,"TOLBENT_PROP",0.717733473242392
"1519",12004,"TOLBENT_SUM",1368
"1520",12004,"TOTAL",1906
"1521",12048,"BENT_NTAX",8
"1522",12048,"BENT_PROP",0.706140350877193
"1523",12048,"BENT_SUM",161
"1524",12048,"COTTID_NTAX",0
"1525",12048,"COTTID_PROP",0
"1526",12048,"COTTID_SUM",0
"1527",12048,"CYPR_NTAX",7
"1528",12048,"CYPR_PROP",0.37280701754386
"1529",12048,"CYPR_SUM",85
"1530",12048,"MODTOL_NTAX",2
"1531",12048,"MODTOL_PROP",0.0657894736842105
"1532",12048,"MODTOL_SUM",15
"1533",12048,"TOLBENT_NTAX",5
"1534",12048,"TOLBENT_PROP",0.5
"1535",12048,"TOLBENT_SUM",114
"1536",12048,"TOTAL",228
"1537",12050,"BENT_NTAX",16
"1538",12050,"BENT_PROP",0.395953757225434
"1539",12050,"BENT_SUM",959
"1540",12050,"COTTID_NTAX",0
"1541",12050,"COTTID_PROP",0
"1542",12050,"COTTID_SUM",0
"1543",12050,"CYPR_NTAX",12
"1544",12050,"CYPR_PROP",0.861271676300578
"1545",12050,"CYPR_SUM",2086
"1546",12050,"MODTOL_NTAX",5
"1547",12050,"MODTOL_PROP",0.0210569777043765
"1548",12050,"MODTOL_SUM",51
"1549",12050,"TOLBENT_NTAX",7
"1550",12050,"TOLBENT_PROP",0.341453344343518
"1551",12050,"TOLBENT_SUM",827
"1552",12050,"TOTAL",2422
"1553",12052,"BENT_NTAX",11
"1554",12052,"BENT_PROP",0.327439886845827
"1555",12052,"BENT_SUM",463
"1556",12052,"COTTID_NTAX",0
"1557",12052,"COTTID_PROP",0
"1558",12052,"COTTID_SUM",0
"1559",12052,"CYPR_NTAX",10
"1560",12052,"CYPR_PROP",0.719236209335219
"1561",12052,"CYPR_SUM",1017
"1562",12052,"MODTOL_NTAX",2
"1563",12052,"MODTOL_PROP",0.00353606789250354
"1564",12052,"MODTOL_SUM",5
"1565",12052,"TOLBENT_NTAX",7
"1566",12052,"TOLBENT_PROP",0.24045261669024
"1567",12052,"TOLBENT_SUM",340
"1568",12052,"TOTAL",1414
"1569",12058,"BENT_NTAX",10
"1570",12058,"BENT_PROP",0.129076086956522
"1571",12058,"BENT_SUM",95
"1572",12058,"COTTID_NTAX",0
"1573",12058,"COTTID_PROP",0
"1574",12058,"COTTID_SUM",0
"1575",12058,"CYPR_NTAX",7
"1576",12058,"CYPR_PROP",0.801630434782609
"1577",12058,"CYPR_SUM",590
"1578",12058,"MODTOL_NTAX",2
"1579",12058,"MODTOL_PROP",0.00271739130434783
"1580",12058,"MODTOL_SUM",2
"1581",12058,"TOLBENT_NTAX",7
"1582",12058,"TOLBENT_PROP",0.0855978260869565
"1583",12058,"TOLBENT_SUM",63
"1584",12058,"TOTAL",736
"1585",12060,"BENT_NTAX",17
"1586",12060,"BENT_PROP",0.40943600867679
"1587",12060,"BENT_SUM",755
"1588",12060,"COTTID_NTAX",0
"1589",12060,"COTTID_PROP",0
"1590",12060,"COTTID_SUM",0
"1591",12060,"CYPR_NTAX",11
"1592",12060,"CYPR_PROP",0.647505422993492
"1593",12060,"CYPR_SUM",1194
"1594",12060,"MODTOL_NTAX",4
"1595",12060,"MODTOL_PROP",0.0027114967462039
"1596",12060,"MODTOL_SUM",5
"1597",12060,"TOLBENT_NTAX",9
"1598",12060,"TOLBENT_PROP",0.246746203904555
"1599",12060,"TOLBENT_SUM",455
"1600",12060,"TOTAL",1844
"1601",12064,"BENT_NTAX",11
"1602",12064,"BENT_PROP",0.0903405142460042
"1603",12064,"BENT_SUM",130
"1604",12064,"COTTID_NTAX",0
"1605",12064,"COTTID_PROP",0
"1606",12064,"COTTID_SUM",0
"1607",12064,"CYPR_NTAX",11
"1608",12064,"CYPR_PROP",0.937456567060459
"1609",12064,"CYPR_SUM",1349
"1610",12064,"MODTOL_NTAX",1
"1611",12064,"MODTOL_PROP",0.00208478109798471
"1612",12064,"MODTOL_SUM",3
"1613",12064,"TOLBENT_NTAX",9
"1614",12064,"TOLBENT_PROP",0.0778318276580959
"1615",12064,"TOLBENT_SUM",112
"1616",12064,"TOTAL",1439
"1617",12066,"BENT_NTAX",13
"1618",12066,"BENT_PROP",0.196462413139608
"1619",12066,"BENT_SUM",311
"1620",12066,"COTTID_NTAX",0
"1621",12066,"COTTID_PROP",0
"1622",12066,"COTTID_SUM",0
"1623",12066,"CYPR_NTAX",10
"1624",12066,"CYPR_PROP",0.766898294377764
"1625",12066,"CYPR_SUM",1214
"1626",12066,"MODTOL_NTAX",2
"1627",12066,"MODTOL_PROP",0.0644346178142767
"1628",12066,"MODTOL_SUM",102
"1629",12066,"TOLBENT_NTAX",9
"1630",12066,"TOLBENT_PROP",0.158559696778269
"1631",12066,"TOLBENT_SUM",251
"1632",12066,"TOTAL",1583
"1633",12068,"BENT_NTAX",10
"1634",12068,"BENT_PROP",0.446935724962631
"1635",12068,"BENT_SUM",299
"1636",12068,"COTTID_NTAX",0
"1637",12068,"COTTID_PROP",0
"1638",12068,"COTTID_SUM",0
"1639",12068,"CYPR_NTAX",9
"1640",12068,"CYPR_PROP",0.579970104633782
"1641",12068,"CYPR_SUM",388
"1642",12068,"MODTOL_NTAX",1
"1643",12068,"MODTOL_PROP",0.0792227204783259
"1644",12068,"MODTOL_SUM",53
"1645",12068,"TOLBENT_NTAX",7
"1646",12068,"TOLBENT_PROP",0.278026905829596
"1647",12068,"TOLBENT_SUM",186
"1648",12068,"TOTAL",669
"1649",12070,"BENT_NTAX",14
"1650",12070,"BENT_PROP",0.310943396226415
"1651",12070,"BENT_SUM",412
"1652",12070,"COTTID_NTAX",0
"1653",12070,"COTTID_PROP",0
"1654",12070,"COTTID_SUM",0
"1655",12070,"CYPR_NTAX",10
"1656",12070,"CYPR_PROP",0.877735849056604
"1657",12070,"CYPR_SUM",1163
"1658",12070,"MODTOL_NTAX",3
"1659",12070,"MODTOL_PROP",0.00679245283018868
"1660",12070,"MODTOL_SUM",9
"1661",12070,"TOLBENT_NTAX",8
"1662",12070,"TOLBENT_PROP",0.276981132075472
"1663",12070,"TOLBENT_SUM",367
"1664",12070,"TOTAL",1325
"1665",12074,"BENT_NTAX",11
"1666",12074,"BENT_PROP",0.485486211901306
"1667",12074,"BENT_SUM",669
"1668",12074,"COTTID_NTAX",0
"1669",12074,"COTTID_PROP",0
"1670",12074,"COTTID_SUM",0
"1671",12074,"CYPR_NTAX",12
"1672",12074,"CYPR_PROP",0.835268505079826
"1673",12074,"CYPR_SUM",1151
"1674",12074,"MODTOL_NTAX",1
"1675",12074,"MODTOL_PROP",0.0101596516690856
"1676",12074,"MODTOL_SUM",14
"1677",12074,"TOLBENT_NTAX",7
"1678",12074,"TOLBENT_PROP",0.443396226415094
"1679",12074,"TOLBENT_SUM",611
"1680",12074,"TOTAL",1378
"1681",12078,"BENT_NTAX",12
"1682",12078,"BENT_PROP",0.476683937823834
"1683",12078,"BENT_SUM",368
"1684",12078,"COTTID_NTAX",0
"1685",12078,"COTTID_PROP",0
"1686",12078,"COTTID_SUM",0
"1687",12078,"CYPR_NTAX",9
"1688",12078,"CYPR_PROP",0.617875647668394
"1689",12078,"CYPR_SUM",477
"1690",12078,"MODTOL_NTAX",4
"1691",12078,"MODTOL_PROP",0.0738341968911917
"1692",12078,"MODTOL_SUM",57
"1693",12078,"TOLBENT_NTAX",7
"1694",12078,"TOLBENT_PROP",0.343264248704663
"1695",12078,"TOLBENT_SUM",265
"1696",12078,"TOTAL",772
"1697",12080,"BENT_NTAX",13
"1698",12080,"BENT_PROP",0.481620718462824
"1699",12080,"BENT_SUM",1153
"1700",12080,"COTTID_NTAX",0
"1701",12080,"COTTID_PROP",0
"1702",12080,"COTTID_SUM",0
"1703",12080,"CYPR_NTAX",12
"1704",12080,"CYPR_PROP",0.615705931495405
"1705",12080,"CYPR_SUM",1474
"1706",12080,"MODTOL_NTAX",1
"1707",12080,"MODTOL_PROP",0.000835421888053467
"1708",12080,"MODTOL_SUM",2
"1709",12080,"TOLBENT_NTAX",8
"1710",12080,"TOLBENT_PROP",0.45655806182122
"1711",12080,"TOLBENT_SUM",1093
"1712",12080,"TOTAL",2394
"1713",12082,"BENT_NTAX",12
"1714",12082,"BENT_PROP",0.22508038585209
"1715",12082,"BENT_SUM",280
"1716",12082,"COTTID_NTAX",0
"1717",12082,"COTTID_PROP",0
"1718",12082,"COTTID_SUM",0
"1719",12082,"CYPR_NTAX",9
"1720",12082,"CYPR_PROP",0.872186495176849
"1721",12082,"CYPR_SUM",1085
"1722",12082,"MODTOL_NTAX",2
"1723",12082,"MODTOL_PROP",0.0506430868167203
"1724",12082,"MODTOL_SUM",63
"1725",12082,"TOLBENT_NTAX",8
"1726",12082,"TOLBENT_PROP",0.213826366559486
"1727",12082,"TOLBENT_SUM",266
"1728",12082,"TOTAL",1244
"1729",12086,"BENT_NTAX",15
"1730",12086,"BENT_PROP",0.451063829787234
"1731",12086,"BENT_SUM",954
"1732",12086,"COTTID_NTAX",0
"1733",12086,"COTTID_PROP",0
"1734",12086,"COTTID_SUM",0
"1735",12086,"CYPR_NTAX",8
"1736",12086,"CYPR_PROP",0.724822695035461
"1737",12086,"CYPR_SUM",1533
"1738",12086,"MODTOL_NTAX",2
"1739",12086,"MODTOL_PROP",0.0808510638297872
"1740",12086,"MODTOL_SUM",171
"1741",12086,"TOLBENT_NTAX",10
"1742",12086,"TOLBENT_PROP",0.342789598108747
"1743",12086,"TOLBENT_SUM",725
"1744",12086,"TOTAL",2115
"1745",12088,"BENT_NTAX",6
"1746",12088,"BENT_PROP",0.761583011583012
"1747",12088,"BENT_SUM",789
"1748",12088,"COTTID_NTAX",1
"1749",12088,"COTTID_PROP",0.549227799227799
"1750",12088,"COTTID_SUM",569
"1751",12088,"CYPR_NTAX",6
"1752",12088,"CYPR_PROP",0.346525096525096
"1753",12088,"CYPR_SUM",359
"1754",12088,"MODTOL_NTAX",0
"1755",12088,"MODTOL_PROP",0
"1756",12088,"MODTOL_SUM",0
"1757",12088,"TOLBENT_NTAX",4
"1758",12088,"TOLBENT_PROP",0.159266409266409
"1759",12088,"TOLBENT_SUM",165
"1760",12088,"TOTAL",1036
"1761",12090,"BENT_NTAX",13
"1762",12090,"BENT_PROP",0.119798811156836
"1763",12090,"BENT_SUM",262
"1764",12090,"COTTID_NTAX",0
"1765",12090,"COTTID_PROP",0
"1766",12090,"COTTID_SUM",0
"1767",12090,"CYPR_NTAX",12
"1768",12090,"CYPR_PROP",0.914951989026063
"1769",12090,"CYPR_SUM",2001
"1770",12090,"MODTOL_NTAX",2
"1771",12090,"MODTOL_PROP",0.0050297210791038
"1772",12090,"MODTOL_SUM",11
"1773",12090,"TOLBENT_NTAX",11
"1774",12090,"TOLBENT_PROP",0.101966163694559
"1775",12090,"TOLBENT_SUM",223
"1776",12090,"TOTAL",2187
"1777",12092,"BENT_NTAX",10
"1778",12092,"BENT_PROP",0.0613246116107931
"1779",12092,"BENT_SUM",150
"1780",12092,"COTTID_NTAX",0
"1781",12092,"COTTID_PROP",0
"1782",12092,"COTTID_SUM",0
"1783",12092,"CYPR_NTAX",11
"1784",12092,"CYPR_PROP",0.810302534750613
"1785",12092,"CYPR_SUM",1982
"1786",12092,"MODTOL_NTAX",1
"1787",12092,"MODTOL_PROP",0.00572363041700736
"1788",12092,"MODTOL_SUM",14
"1789",12092,"TOLBENT_NTAX",8
"1790",12092,"TOLBENT_PROP",0.0543744889615699
"1791",12092,"TOLBENT_SUM",133
"1792",12092,"TOTAL",2446
"1793",12094,"BENT_NTAX",7
"1794",12094,"BENT_PROP",0.24390243902439
"1795",12094,"BENT_SUM",10
"1796",12094,"COTTID_NTAX",0
"1797",12094,"COTTID_PROP",0
"1798",12094,"COTTID_SUM",0
"1799",12094,"CYPR_NTAX",5
"1800",12094,"CYPR_PROP",0.829268292682927
"1801",12094,"CYPR_SUM",34
"1802",12094,"MODTOL_NTAX",0
"1803",12094,"MODTOL_PROP",0
"1804",12094,"MODTOL_SUM",0
"1805",12094,"TOLBENT_NTAX",5
"1806",12094,"TOLBENT_PROP",0.195121951219512
"1807",12094,"TOLBENT_SUM",8
"1808",12094,"TOTAL",41
"1809",12096,"BENT_NTAX",9
"1810",12096,"BENT_PROP",0.125
"1811",12096,"BENT_SUM",117
"1812",12096,"COTTID_NTAX",0
"1813",12096,"COTTID_PROP",0
"1814",12096,"COTTID_SUM",0
"1815",12096,"CYPR_NTAX",8
"1816",12096,"CYPR_PROP",0.868589743589744
"1817",12096,"CYPR_SUM",813
"1818",12096,"MODTOL_NTAX",1
"1819",12096,"MODTOL_PROP",0.00213675213675214
"1820",12096,"MODTOL_SUM",2
"1821",12096,"TOLBENT_NTAX",7
"1822",12096,"TOLBENT_PROP",0.107905982905983
"1823",12096,"TOLBENT_SUM",101
"1824",12096,"TOTAL",936
"1825",12102,"BENT_NTAX",15
"1826",12102,"BENT_PROP",0.289429809936646
"1827",12102,"BENT_SUM",868
"1828",12102,"COTTID_NTAX",0
"1829",12102,"COTTID_PROP",0
"1830",12102,"COTTID_SUM",0
"1831",12102,"CYPR_NTAX",12
"1832",12102,"CYPR_PROP",0.894964988329443
"1833",12102,"CYPR_SUM",2684
"1834",12102,"MODTOL_NTAX",3
"1835",12102,"MODTOL_PROP",0.0226742247415805
"1836",12102,"MODTOL_SUM",68
"1837",12102,"TOLBENT_NTAX",9
"1838",12102,"TOLBENT_PROP",0.253084361453818
"1839",12102,"TOLBENT_SUM",759
"1840",12102,"TOTAL",2999
"1841",12104,"BENT_NTAX",11
"1842",12104,"BENT_PROP",0.496894409937888
"1843",12104,"BENT_SUM",320
"1844",12104,"COTTID_NTAX",0
"1845",12104,"COTTID_PROP",0
"1846",12104,"COTTID_SUM",0
"1847",12104,"CYPR_NTAX",9
"1848",12104,"CYPR_PROP",0.638198757763975
"1849",12104,"CYPR_SUM",411
"1850",12104,"MODTOL_NTAX",2
"1851",12104,"MODTOL_PROP",0.0232919254658385
"1852",12104,"MODTOL_SUM",15
"1853",12104,"TOLBENT_NTAX",7
"1854",12104,"TOLBENT_PROP",0.450310559006211
"1855",12104,"TOLBENT_SUM",290
"1856",12104,"TOTAL",644
"1857",12108,"BENT_NTAX",11
"1858",12108,"BENT_PROP",0.58356940509915
"1859",12108,"BENT_SUM",412
"1860",12108,"COTTID_NTAX",0
"1861",12108,"COTTID_PROP",0
"1862",12108,"COTTID_SUM",0
"1863",12108,"CYPR_NTAX",8
"1864",12108,"CYPR_PROP",0.658640226628895
"1865",12108,"CYPR_SUM",465
"1866",12108,"MODTOL_NTAX",3
"1867",12108,"MODTOL_PROP",0.0269121813031161
"1868",12108,"MODTOL_SUM",19
"1869",12108,"TOLBENT_NTAX",7
"1870",12108,"TOLBENT_PROP",0.512747875354108
"1871",12108,"TOLBENT_SUM",362
"1872",12108,"TOTAL",706
"1873",12110,"BENT_NTAX",9
"1874",12110,"BENT_PROP",0.124675324675325
"1875",12110,"BENT_SUM",144
"1876",12110,"COTTID_NTAX",0
"1877",12110,"COTTID_PROP",0
"1878",12110,"COTTID_SUM",0
"1879",12110,"CYPR_NTAX",10
"1880",12110,"CYPR_PROP",0.870995670995671
"1881",12110,"CYPR_SUM",1006
"1882",12110,"MODTOL_NTAX",2
"1883",12110,"MODTOL_PROP",0.0683982683982684
"1884",12110,"MODTOL_SUM",79
"1885",12110,"TOLBENT_NTAX",6
"1886",12110,"TOLBENT_PROP",0.0926406926406926
"1887",12110,"TOLBENT_SUM",107
"1888",12110,"TOTAL",1155
"1889",12112,"BENT_NTAX",12
"1890",12112,"BENT_PROP",0.367778299671207
"1891",12112,"BENT_SUM",783
"1892",12112,"COTTID_NTAX",0
"1893",12112,"COTTID_PROP",0
"1894",12112,"COTTID_SUM",0
"1895",12112,"CYPR_NTAX",9
"1896",12112,"CYPR_PROP",0.678722404884923
"1897",12112,"CYPR_SUM",1445
"1898",12112,"MODTOL_NTAX",4
"1899",12112,"MODTOL_PROP",0.0620009394081728
"1900",12112,"MODTOL_SUM",132
"1901",12112,"TOLBENT_NTAX",5
"1902",12112,"TOLBENT_PROP",0.26397369657116
"1903",12112,"TOLBENT_SUM",562
"1904",12112,"TOTAL",2129
"1905",12114,"BENT_NTAX",9
"1906",12114,"BENT_PROP",0.388032305433187
"1907",12114,"BENT_SUM",1057
"1908",12114,"COTTID_NTAX",0
"1909",12114,"COTTID_PROP",0
"1910",12114,"COTTID_SUM",0
"1911",12114,"CYPR_NTAX",8
"1912",12114,"CYPR_PROP",0.733113069016153
"1913",12114,"CYPR_SUM",1997
"1914",12114,"MODTOL_NTAX",1
"1915",12114,"MODTOL_PROP",0.00624082232011747
"1916",12114,"MODTOL_SUM",17
"1917",12114,"TOLBENT_NTAX",7
"1918",12114,"TOLBENT_PROP",0.329662261380323
"1919",12114,"TOLBENT_SUM",898
"1920",12114,"TOTAL",2724
"1921",12118,"BENT_NTAX",13
"1922",12118,"BENT_PROP",0.382508833922261
"1923",12118,"BENT_SUM",433
"1924",12118,"COTTID_NTAX",0
"1925",12118,"COTTID_PROP",0
"1926",12118,"COTTID_SUM",0
"1927",12118,"CYPR_NTAX",9
"1928",12118,"CYPR_PROP",0.773851590106007
"1929",12118,"CYPR_SUM",876
"1930",12118,"MODTOL_NTAX",3
"1931",12118,"MODTOL_PROP",0.0265017667844523
"1932",12118,"MODTOL_SUM",30
"1933",12118,"TOLBENT_NTAX",8
"1934",12118,"TOLBENT_PROP",0.257067137809187
"1935",12118,"TOLBENT_SUM",291
"1936",12118,"TOTAL",1132
"1937",12122,"BENT_NTAX",10
"1938",12122,"BENT_PROP",0.158301158301158
"1939",12122,"BENT_SUM",82
"1940",12122,"COTTID_NTAX",0
"1941",12122,"COTTID_PROP",0
"1942",12122,"COTTID_SUM",0
"1943",12122,"CYPR_NTAX",8
"1944",12122,"CYPR_PROP",0.816602316602317
"1945",12122,"CYPR_SUM",423
"1946",12122,"MODTOL_NTAX",3
"1947",12122,"MODTOL_PROP",0.0656370656370656
"1948",12122,"MODTOL_SUM",34
"1949",12122,"TOLBENT_NTAX",6
"1950",12122,"TOLBENT_PROP",0.0868725868725869
"1951",12122,"TOLBENT_SUM",45
"1952",12122,"TOTAL",518
"1953",12126,"BENT_NTAX",9
"1954",12126,"BENT_PROP",0.362608117099135
"1955",12126,"BENT_SUM",545
"1956",12126,"COTTID_NTAX",0
"1957",12126,"COTTID_PROP",0
"1958",12126,"COTTID_SUM",0
"1959",12126,"CYPR_NTAX",7
"1960",12126,"CYPR_PROP",0.731204258150366
"1961",12126,"CYPR_SUM",1099
"1962",12126,"MODTOL_NTAX",0
"1963",12126,"MODTOL_PROP",0
"1964",12126,"MODTOL_SUM",0
"1965",12126,"TOLBENT_NTAX",7
"1966",12126,"TOLBENT_PROP",0.301397205588822
"1967",12126,"TOLBENT_SUM",453
"1968",12126,"TOTAL",1503
"1969",12128,"BENT_NTAX",14
"1970",12128,"BENT_PROP",0.311616954474097
"1971",12128,"BENT_SUM",397
"1972",12128,"COTTID_NTAX",0
"1973",12128,"COTTID_PROP",0
"1974",12128,"COTTID_SUM",0
"1975",12128,"CYPR_NTAX",9
"1976",12128,"CYPR_PROP",0.747252747252747
"1977",12128,"CYPR_SUM",952
"1978",12128,"MODTOL_NTAX",4
"1979",12128,"MODTOL_PROP",0.0510204081632653
"1980",12128,"MODTOL_SUM",65
"1981",12128,"TOLBENT_NTAX",8
"1982",12128,"TOLBENT_PROP",0.269230769230769
"1983",12128,"TOLBENT_SUM",343
"1984",12128,"TOTAL",1274
"1985",12132,"BENT_NTAX",11
"1986",12132,"BENT_PROP",0.209726443768997
"1987",12132,"BENT_SUM",69
"1988",12132,"COTTID_NTAX",0
"1989",12132,"COTTID_PROP",0
"1990",12132,"COTTID_SUM",0
"1991",12132,"CYPR_NTAX",7
"1992",12132,"CYPR_PROP",0.750759878419453
"1993",12132,"CYPR_SUM",247
"1994",12132,"MODTOL_NTAX",3
"1995",12132,"MODTOL_PROP",0.0182370820668693
"1996",12132,"MODTOL_SUM",6
"1997",12132,"TOLBENT_NTAX",7
"1998",12132,"TOLBENT_PROP",0.185410334346505
"1999",12132,"TOLBENT_SUM",61
"2000",12132,"TOTAL",329
"2001",12134,"BENT_NTAX",12
"2002",12134,"BENT_PROP",0.246153846153846
"2003",12134,"BENT_SUM",224
"2004",12134,"COTTID_NTAX",0
"2005",12134,"COTTID_PROP",0
"2006",12134,"COTTID_SUM",0
"2007",12134,"CYPR_NTAX",10
"2008",12134,"CYPR_PROP",0.786813186813187
"2009",12134,"CYPR_SUM",716
"2010",12134,"MODTOL_NTAX",4
"2011",12134,"MODTOL_PROP",0.056043956043956
"2012",12134,"MODTOL_SUM",51
"2013",12134,"TOLBENT_NTAX",6
"2014",12134,"TOLBENT_PROP",0.143956043956044
"2015",12134,"TOLBENT_SUM",131
"2016",12134,"TOTAL",910
"2017",12136,"BENT_NTAX",10
"2018",12136,"BENT_PROP",0.347326049453709
"2019",12136,"BENT_SUM",604
"2020",12136,"COTTID_NTAX",0
"2021",12136,"COTTID_PROP",0
"2022",12136,"COTTID_SUM",0
"2023",12136,"CYPR_NTAX",9
"2024",12136,"CYPR_PROP",0.852788959171938
"2025",12136,"CYPR_SUM",1483
"2026",12136,"MODTOL_NTAX",1
"2027",12136,"MODTOL_PROP",0.00230017251293847
"2028",12136,"MODTOL_SUM",4
"2029",12136,"TOLBENT_NTAX",7
"2030",12136,"TOLBENT_PROP",0.330649798734905
"2031",12136,"TOLBENT_SUM",575
"2032",12136,"TOTAL",1739
