"EventID","Metric","Value"
12068,"TOLBENT_PROP",0.278026905829596
12068,"COTTID_NTAX",0
12068,"COTTID_SUM",0
12068,"COTTID_PROP",0
12070,"TOTAL",1325
12070,"BENT_NTAX",14
12070,"BENT_SUM",412
12070,"BENT_PROP",0.310943396226415
12070,"CYPR_NTAX",10
12070,"CYPR_SUM",1163
12070,"CYPR_PROP",0.877735849056604
12070,"MODTOL_NTAX",3
12070,"MODTOL_SUM",9
12070,"MODTOL_PROP",0.00679245283018868
12070,"TOLBENT_NTAX",8
12070,"TOLBENT_SUM",367
12070,"TOLBENT_PROP",0.276981132075472
12070,"COTTID_NTAX",0
12070,"COTTID_SUM",0
12070,"COTTID_PROP",0
12074,"TOTAL",1378
12074,"BENT_NTAX",11
12074,"BENT_SUM",669
12074,"BENT_PROP",0.485486211901306
12074,"CYPR_NTAX",12
12074,"CYPR_SUM",1151
12074,"CYPR_PROP",0.835268505079826
12074,"MODTOL_NTAX",1
12074,"MODTOL_SUM",14
12074,"MODTOL_PROP",0.0101596516690856
12074,"TOLBENT_NTAX",7
12074,"TOLBENT_SUM",611
12074,"TOLBENT_PROP",0.443396226415094
12074,"COTTID_NTAX",0
12074,"COTTID_SUM",0
12074,"COTTID_PROP",0
12078,"TOTAL",772
12078,"BENT_NTAX",12
12078,"BENT_SUM",368
12078,"BENT_PROP",0.476683937823834
12078,"CYPR_NTAX",9
12078,"CYPR_SUM",477
12078,"CYPR_PROP",0.617875647668394
12078,"MODTOL_NTAX",4
12078,"MODTOL_SUM",57
12078,"MODTOL_PROP",0.0738341968911917
12078,"TOLBENT_NTAX",7
12078,"TOLBENT_SUM",265
12078,"TOLBENT_PROP",0.343264248704663
12078,"COTTID_NTAX",0
12078,"COTTID_SUM",0
12078,"COTTID_PROP",0
12080,"TOTAL",2394
12080,"BENT_NTAX",13
12080,"BENT_SUM",1153
12080,"BENT_PROP",0.481620718462824
12080,"CYPR_NTAX",12
12080,"CYPR_SUM",1474
12080,"CYPR_PROP",0.615705931495405
12080,"MODTOL_NTAX",1
12080,"MODTOL_SUM",2
12080,"MODTOL_PROP",0.000835421888053467
12080,"TOLBENT_NTAX",8
12080,"TOLBENT_SUM",1093
12080,"TOLBENT_PROP",0.45655806182122
12080,"COTTID_NTAX",0
12080,"COTTID_SUM",0
12080,"COTTID_PROP",0
12082,"TOTAL",1244
12082,"BENT_NTAX",12
12082,"BENT_SUM",280
12082,"BENT_PROP",0.22508038585209
12082,"CYPR_NTAX",9
12082,"CYPR_SUM",1085
12082,"CYPR_PROP",0.872186495176849
12082,"MODTOL_NTAX",2
12082,"MODTOL_SUM",63
12082,"MODTOL_PROP",0.0506430868167203
12082,"TOLBENT_NTAX",8
12082,"TOLBENT_SUM",266
12082,"TOLBENT_PROP",0.213826366559486
12082,"COTTID_NTAX",0
12082,"COTTID_SUM",0
12082,"COTTID_PROP",0
12086,"TOTAL",2115
12086,"BENT_NTAX",15
12086,"BENT_SUM",954
12086,"BENT_PROP",0.451063829787234
12086,"CYPR_NTAX",8
12086,"CYPR_SUM",1533
12086,"CYPR_PROP",0.724822695035461
12086,"MODTOL_NTAX",2
12086,"MODTOL_SUM",171
12086,"MODTOL_PROP",0.0808510638297872
12086,"TOLBENT_NTAX",10
12086,"TOLBENT_SUM",725
12086,"TOLBENT_PROP",0.342789598108747
12086,"COTTID_NTAX",0
12086,"COTTID_SUM",0
12086,"COTTID_PROP",0
12088,"TOTAL",1036
12088,"BENT_NTAX",6
12088,"BENT_SUM",789
12088,"BENT_PROP",0.761583011583012
12088,"CYPR_NTAX",6
12088,"CYPR_SUM",359
12088,"CYPR_PROP",0.346525096525096
12088,"MODTOL_NTAX",0
12088,"MODTOL_SUM",0
12088,"MODTOL_PROP",0
12088,"TOLBENT_NTAX",4
12088,"TOLBENT_SUM",165
12088,"TOLBENT_PROP",0.159266409266409
12088,"COTTID_NTAX",1
12088,"COTTID_SUM",569
12088,"COTTID_PROP",0.549227799227799
12090,"TOTAL",2187
12090,"BENT_NTAX",13
12090,"BENT_SUM",262
12090,"BENT_PROP",0.119798811156836
12090,"CYPR_NTAX",12
12090,"CYPR_SUM",2001
12090,"CYPR_PROP",0.914951989026063
12090,"MODTOL_NTAX",2
12090,"MODTOL_SUM",11
12090,"MODTOL_PROP",0.0050297210791038
12090,"TOLBENT_NTAX",11
12090,"TOLBENT_SUM",223
12090,"TOLBENT_PROP",0.101966163694559
12090,"COTTID_NTAX",0
12090,"COTTID_SUM",0
12090,"COTTID_PROP",0
12092,"TOTAL",2446
12092,"BENT_NTAX",10
12092,"BENT_SUM",150
12092,"BENT_PROP",0.0613246116107931
12092,"CYPR_NTAX",11
12092,"CYPR_SUM",1982
12092,"CYPR_PROP",0.810302534750613
12092,"MODTOL_NTAX",1
12092,"MODTOL_SUM",14
12092,"MODTOL_PROP",0.00572363041700736
12092,"TOLBENT_NTAX",8
12092,"TOLBENT_SUM",133
12092,"TOLBENT_PROP",0.0543744889615699
12092,"COTTID_NTAX",0
12092,"COTTID_SUM",0
12092,"COTTID_PROP",0
12094,"TOTAL",41
12094,"BENT_NTAX",7
12094,"BENT_SUM",10
12094,"BENT_PROP",0.24390243902439
12094,"CYPR_NTAX",5
12094,"CYPR_SUM",34
12094,"CYPR_PROP",0.829268292682927
12094,"MODTOL_NTAX",0
12094,"MODTOL_SUM",0
12094,"MODTOL_PROP",0
12094,"TOLBENT_NTAX",5
12094,"TOLBENT_SUM",8
12094,"TOLBENT_PROP",0.195121951219512
12094,"COTTID_NTAX",0
12094,"COTTID_SUM",0
12094,"COTTID_PROP",0
12096,"TOTAL",936
12096,"BENT_NTAX",9
12096,"BENT_SUM",117
12096,"BENT_PROP",0.125
12096,"CYPR_NTAX",8
12096,"CYPR_SUM",813
12096,"CYPR_PROP",0.868589743589744
12096,"MODTOL_NTAX",1
12096,"MODTOL_SUM",2
12096,"MODTOL_PROP",0.00213675213675214
12096,"TOLBENT_NTAX",7
12096,"TOLBENT_SUM",101
12096,"TOLBENT_PROP",0.107905982905983
12096,"COTTID_NTAX",0
12096,"COTTID_SUM",0
12096,"COTTID_PROP",0
12102,"TOTAL",2999
12102,"BENT_NTAX",15
12102,"BENT_SUM",868
12102,"BENT_PROP",0.289429809936646
12102,"CYPR_NTAX",12
12102,"CYPR_SUM",2684
12102,"CYPR_PROP",0.894964988329443
12102,"MODTOL_NTAX",3
12102,"MODTOL_SUM",68
12102,"MODTOL_PROP",0.0226742247415805
12102,"TOLBENT_NTAX",9
12102,"TOLBENT_SUM",759
12102,"TOLBENT_PROP",0.253084361453818
12102,"COTTID_NTAX",0
12102,"COTTID_SUM",0
12102,"COTTID_PROP",0
12104,"TOTAL",644
12104,"BENT_NTAX",11
12104,"BENT_SUM",320
12104,"BENT_PROP",0.496894409937888
12104,"CYPR_NTAX",9
12104,"CYPR_SUM",411
12104,"CYPR_PROP",0.638198757763975
12104,"MODTOL_NTAX",2
12104,"MODTOL_SUM",15
12104,"MODTOL_PROP",0.0232919254658385
12104,"TOLBENT_NTAX",7
12104,"TOLBENT_SUM",290
12104,"TOLBENT_PROP",0.450310559006211
12104,"COTTID_NTAX",0
12104,"COTTID_SUM",0
12104,"COTTID_PROP",0
12108,"TOTAL",706
12108,"BENT_NTAX",11
12108,"BENT_SUM",412
12108,"BENT_PROP",0.58356940509915
12108,"CYPR_NTAX",8
12108,"CYPR_SUM",465
12108,"CYPR_PROP",0.658640226628895
12108,"MODTOL_NTAX",3
12108,"MODTOL_SUM",19
12108,"MODTOL_PROP",0.0269121813031161
12108,"TOLBENT_NTAX",7
12108,"TOLBENT_SUM",362
12108,"TOLBENT_PROP",0.512747875354108
12108,"COTTID_NTAX",0
12108,"COTTID_SUM",0
12108,"COTTID_PROP",0
12110,"TOTAL",1155
12110,"BENT_NTAX",9
12110,"BENT_SUM",144
12110,"BENT_PROP",0.124675324675325
12110,"CYPR_NTAX",10
12110,"CYPR_SUM",1006
12110,"CYPR_PROP",0.870995670995671
12110,"MODTOL_NTAX",2
12110,"MODTOL_SUM",79
12110,"MODTOL_PROP",0.0683982683982684
12110,"TOLBENT_NTAX",6
12110,"TOLBENT_SUM",107
12110,"TOLBENT_PROP",0.0926406926406926
12110,"COTTID_NTAX",0
12110,"COTTID_SUM",0
12110,"COTTID_PROP",0
12112,"TOTAL",2129
12112,"BENT_NTAX",12
12112,"BENT_SUM",783
12112,"BENT_PROP",0.367778299671207
12112,"CYPR_NTAX",9
12112,"CYPR_SUM",1445
12112,"CYPR_PROP",0.678722404884923
12112,"MODTOL_NTAX",4
12112,"MODTOL_SUM",132
12112,"MODTOL_PROP",0.0620009394081728
12112,"TOLBENT_NTAX",5
12112,"TOLBENT_SUM",562
12112,"TOLBENT_PROP",0.26397369657116
12112,"COTTID_NTAX",0
12112,"COTTID_SUM",0
12112,"COTTID_PROP",0
12114,"TOTAL",2724
12114,"BENT_NTAX",9
12114,"BENT_SUM",1057
12114,"BENT_PROP",0.388032305433187
12114,"CYPR_NTAX",8
12114,"CYPR_SUM",1997
12114,"CYPR_PROP",0.733113069016153
12114,"MODTOL_NTAX",1
12114,"MODTOL_SUM",17
12114,"MODTOL_PROP",0.00624082232011747
12114,"TOLBENT_NTAX",7
12114,"TOLBENT_SUM",898
12114,"TOLBENT_PROP",0.329662261380323
12114,"COTTID_NTAX",0
12114,"COTTID_SUM",0
12114,"COTTID_PROP",0
12118,"TOTAL",1132
12118,"BENT_NTAX",13
12118,"BENT_SUM",433
12118,"BENT_PROP",0.382508833922261
12118,"CYPR_NTAX",9
12118,"CYPR_SUM",876
12118,"CYPR_PROP",0.773851590106007
12118,"MODTOL_NTAX",3
12118,"MODTOL_SUM",30
12118,"MODTOL_PROP",0.0265017667844523
12118,"TOLBENT_NTAX",8
12118,"TOLBENT_SUM",291
12118,"TOLBENT_PROP",0.257067137809187
12118,"COTTID_NTAX",0
12118,"COTTID_SUM",0
12118,"COTTID_PROP",0
12122,"TOTAL",518
12122,"BENT_NTAX",10
12122,"BENT_SUM",82
12122,"BENT_PROP",0.158301158301158
12122,"CYPR_NTAX",8
12122,"CYPR_SUM",423
12122,"CYPR_PROP",0.816602316602317
12122,"MODTOL_NTAX",3
12122,"MODTOL_SUM",34
12122,"MODTOL_PROP",0.0656370656370656
12122,"TOLBENT_NTAX",6
12122,"TOLBENT_SUM",45
12122,"TOLBENT_PROP",0.0868725868725869
12122,"COTTID_NTAX",0
12122,"COTTID_SUM",0
12122,"COTTID_PROP",0
12126,"TOTAL",1503
12126,"BENT_NTAX",9
12126,"BENT_SUM",545
12126,"BENT_PROP",0.362608117099135
12126,"CYPR_NTAX",7
12126,"CYPR_SUM",1099
12126,"CYPR_PROP",0.731204258150366
12126,"MODTOL_NTAX",0
12126,"MODTOL_SUM",0
12126,"MODTOL_PROP",0
12126,"TOLBENT_NTAX",7
12126,"TOLBENT_SUM",453
12126,"TOLBENT_PROP",0.301397205588822
12126,"COTTID_NTAX",0
12126,"COTTID_SUM",0
12126,"COTTID_PROP",0
12128,"TOTAL",1274
12128,"BENT_NTAX",14
12128,"BENT_SUM",397
12128,"BENT_PROP",0.311616954474097
12128,"CYPR_NTAX",9
12128,"CYPR_SUM",952
12128,"CYPR_PROP",0.747252747252747
12128,"MODTOL_NTAX",4
12128,"MODTOL_SUM",65
12128,"MODTOL_PROP",0.0510204081632653
12128,"TOLBENT_NTAX",8
12128,"TOLBENT_SUM",343
12128,"TOLBENT_PROP",0.269230769230769
12128,"COTTID_NTAX",0
12128,"COTTID_SUM",0
12128,"COTTID_PROP",0
12132,"TOTAL",329
12132,"BENT_NTAX",11
12132,"BENT_SUM",69
12132,"BENT_PROP",0.209726443768997
12132,"CYPR_NTAX",7
12132,"CYPR_SUM",247
12132,"CYPR_PROP",0.750759878419453
12132,"MODTOL_NTAX",3
12132,"MODTOL_SUM",6
12132,"MODTOL_PROP",0.0182370820668693
12132,"TOLBENT_NTAX",7
12132,"TOLBENT_SUM",61
12132,"TOLBENT_PROP",0.185410334346505
12132,"COTTID_NTAX",0
12132,"COTTID_SUM",0
12132,"COTTID_PROP",0
12134,"TOTAL",910
12134,"BENT_NTAX",12
12134,"BENT_SUM",224
12134,"BENT_PROP",0.246153846153846
12134,"CYPR_NTAX",10
12134,"CYPR_SUM",716
12134,"CYPR_PROP",0.786813186813187
12134,"MODTOL_NTAX",4
12134,"MODTOL_SUM",51
12134,"MODTOL_PROP",0.056043956043956
12134,"TOLBENT_NTAX",6
12134,"TOLBENT_SUM",131
12134,"TOLBENT_PROP",0.143956043956044
12134,"COTTID_NTAX",0
12134,"COTTID_SUM",0
12134,"COTTID_PROP",0
12136,"TOTAL",1739
12136,"BENT_NTAX",10
12136,"BENT_SUM",604
12136,"BENT_PROP",0.347326049453709
12136,"CYPR_NTAX",9
12136,"CYPR_SUM",1483
12136,"CYPR_PROP",0.852788959171938
12136,"MODTOL_NTAX",1
12136,"MODTOL_SUM",4
12136,"MODTOL_PROP",0.00230017251293847
12136,"TOLBENT_NTAX",7
12136,"TOLBENT_SUM",575
12136,"TOLBENT_PROP",0.330649798734905
12136,"COTTID_NTAX",0
12136,"COTTID_SUM",0
12136,"COTTID_PROP",0
12138,"TOTAL",1612
12138,"BENT_NTAX",15
12138,"BENT_SUM",486
12138,"BENT_PROP",0.301488833746898
12138,"CYPR_NTAX",11
12138,"CYPR_SUM",1348
12138,"CYPR_PROP",0.836228287841191
12138,"MODTOL_NTAX",5
12138,"MODTOL_SUM",54
12138,"MODTOL_PROP",0.0334987593052109
12138,"TOLBENT_NTAX",6
12138,"TOLBENT_SUM",365
12138,"TOLBENT_PROP",0.226426799007444
12138,"COTTID_NTAX",1
12138,"COTTID_SUM",2
12138,"COTTID_PROP",0.00124069478908189
12142,"TOTAL",880
12142,"BENT_NTAX",9
12142,"BENT_SUM",251
12142,"BENT_PROP",0.285227272727273
12142,"CYPR_NTAX",8
12142,"CYPR_SUM",543
12142,"CYPR_PROP",0.617045454545455
12142,"MODTOL_NTAX",2
12142,"MODTOL_SUM",46
12142,"MODTOL_PROP",0.0522727272727273
12142,"TOLBENT_NTAX",6
12142,"TOLBENT_SUM",214
12142,"TOLBENT_PROP",0.243181818181818
12142,"COTTID_NTAX",0
12142,"COTTID_SUM",0
12142,"COTTID_PROP",0
12144,"TOTAL",2143
12144,"BENT_NTAX",11
12144,"BENT_SUM",1561
12144,"BENT_PROP",0.728418105459636
12144,"CYPR_NTAX",8
12144,"CYPR_SUM",1309
12144,"CYPR_PROP",0.610825944937004
12144,"MODTOL_NTAX",2
12144,"MODTOL_SUM",16
12144,"MODTOL_PROP",0.00746616892207186
12144,"TOLBENT_NTAX",7
12144,"TOLBENT_SUM",1496
12144,"TOLBENT_PROP",0.698086794213719
12144,"COTTID_NTAX",0
12144,"COTTID_SUM",0
12144,"COTTID_PROP",0
12146,"TOTAL",32
12146,"BENT_NTAX",6
12146,"BENT_SUM",9
12146,"BENT_PROP",0.28125
12146,"CYPR_NTAX",5
12146,"CYPR_SUM",26
12146,"CYPR_PROP",0.8125
12146,"MODTOL_NTAX",0
12146,"MODTOL_SUM",0
12146,"MODTOL_PROP",0
12146,"TOLBENT_NTAX",5
12146,"TOLBENT_SUM",8
12146,"TOLBENT_PROP",0.25
12146,"COTTID_NTAX",0
12146,"COTTID_SUM",0
12146,"COTTID_PROP",0
12148,"TOTAL",466
12148,"BENT_NTAX",9
12148,"BENT_SUM",174
12148,"BENT_PROP",0.373390557939914
12148,"CYPR_NTAX",10
12148,"CYPR_SUM",290
12148,"CYPR_PROP",0.622317596566524
12148,"MODTOL_NTAX",2
12148,"MODTOL_SUM",8
12148,"MODTOL_PROP",0.0171673819742489
12148,"TOLBENT_NTAX",5
12148,"TOLBENT_SUM",86
12148,"TOLBENT_PROP",0.184549356223176
12148,"COTTID_NTAX",0
12148,"COTTID_SUM",0
12148,"COTTID_PROP",0
12150,"TOTAL",814
12150,"BENT_NTAX",11
12150,"BENT_SUM",204
12150,"BENT_PROP",0.250614250614251
12150,"CYPR_NTAX",9
12150,"CYPR_SUM",691
12150,"CYPR_PROP",0.848894348894349
12150,"MODTOL_NTAX",2
12150,"MODTOL_SUM",15
12150,"MODTOL_PROP",0.0184275184275184
12150,"TOLBENT_NTAX",7
12150,"TOLBENT_SUM",165
12150,"TOLBENT_PROP",0.202702702702703
12150,"COTTID_NTAX",0
12150,"COTTID_SUM",0
12150,"COTTID_PROP",0
12152,"TOTAL",1576
12152,"BENT_NTAX",11
12152,"BENT_SUM",591
12152,"BENT_PROP",0.375
12152,"CYPR_NTAX",9
12152,"CYPR_SUM",1276
12152,"CYPR_PROP",0.809644670050761
12152,"MODTOL_NTAX",3
12152,"MODTOL_SUM",11
12152,"MODTOL_PROP",0.00697969543147208
12152,"TOLBENT_NTAX",7
12152,"TOLBENT_SUM",487
12152,"TOLBENT_PROP",0.309010152284264
12152,"COTTID_NTAX",0
12152,"COTTID_SUM",0
12152,"COTTID_PROP",0
12154,"TOTAL",434
12154,"BENT_NTAX",9
12154,"BENT_SUM",52
12154,"BENT_PROP",0.119815668202765
12154,"CYPR_NTAX",6
12154,"CYPR_SUM",359
12154,"CYPR_PROP",0.827188940092166
12154,"MODTOL_NTAX",2
12154,"MODTOL_SUM",17
12154,"MODTOL_PROP",0.0391705069124424
12154,"TOLBENT_NTAX",5
12154,"TOLBENT_SUM",42
12154,"TOLBENT_PROP",0.0967741935483871
12154,"COTTID_NTAX",0
12154,"COTTID_SUM",0
12154,"COTTID_PROP",0
12156,"TOTAL",349
12156,"BENT_NTAX",7
12156,"BENT_SUM",73
12156,"BENT_PROP",0.209169054441261
12156,"CYPR_NTAX",5
12156,"CYPR_SUM",306
12156,"CYPR_PROP",0.876790830945559
12156,"MODTOL_NTAX",3
12156,"MODTOL_SUM",22
12156,"MODTOL_PROP",0.0630372492836676
12156,"TOLBENT_NTAX",5
12156,"TOLBENT_SUM",60
12156,"TOLBENT_PROP",0.171919770773639
12156,"COTTID_NTAX",0
12156,"COTTID_SUM",0
12156,"COTTID_PROP",0
12158,"TOTAL",797
12158,"BENT_NTAX",17
12158,"BENT_SUM",116
12158,"BENT_PROP",0.145545796737767
12158,"CYPR_NTAX",10
12158,"CYPR_SUM",690
12158,"CYPR_PROP",0.865746549560853
12158,"MODTOL_NTAX",4
12158,"MODTOL_SUM",26
12158,"MODTOL_PROP",0.0326223337515684
12158,"TOLBENT_NTAX",8
12158,"TOLBENT_SUM",69
12158,"TOLBENT_PROP",0.0865746549560853
12158,"COTTID_NTAX",0
12158,"COTTID_SUM",0
12158,"COTTID_PROP",0
12160,"TOTAL",469
12160,"BENT_NTAX",10
12160,"BENT_SUM",85
12160,"BENT_PROP",0.181236673773987
12160,"CYPR_NTAX",7
12160,"CYPR_SUM",372
12160,"CYPR_PROP",0.79317697228145
12160,"MODTOL_NTAX",2
12160,"MODTOL_SUM",8
12160,"MODTOL_PROP",0.0170575692963753
12160,"TOLBENT_NTAX",6
12160,"TOLBENT_SUM",63
12160,"TOLBENT_PROP",0.134328358208955
12160,"COTTID_NTAX",0
12160,"COTTID_SUM",0
12160,"COTTID_PROP",0
12172,"TOTAL",1662
12172,"BENT_NTAX",15
12172,"BENT_SUM",553
12172,"BENT_PROP",0.332731648616125
12172,"CYPR_NTAX",10
12172,"CYPR_SUM",1182
12172,"CYPR_PROP",0.711191335740072
12172,"MODTOL_NTAX",4
12172,"MODTOL_SUM",41
12172,"MODTOL_PROP",0.0246690734055355
12172,"TOLBENT_NTAX",8
12172,"TOLBENT_SUM",455
12172,"TOLBENT_PROP",0.273766546329723
12172,"COTTID_NTAX",0
12172,"COTTID_SUM",0
12172,"COTTID_PROP",0
12174,"TOTAL",2025
12174,"BENT_NTAX",15
12174,"BENT_SUM",855
12174,"BENT_PROP",0.422222222222222
12174,"CYPR_NTAX",13
12174,"CYPR_SUM",1493
12174,"CYPR_PROP",0.737283950617284
12174,"MODTOL_NTAX",3
12174,"MODTOL_SUM",45
12174,"MODTOL_PROP",0.0222222222222222
12174,"TOLBENT_NTAX",8
12174,"TOLBENT_SUM",750
12174,"TOLBENT_PROP",0.37037037037037
12174,"COTTID_NTAX",0
12174,"COTTID_SUM",0
12174,"COTTID_PROP",0
12180,"TOTAL",732
12180,"BENT_NTAX",8
12180,"BENT_SUM",269
12180,"BENT_PROP",0.367486338797814
12180,"CYPR_NTAX",6
12180,"CYPR_SUM",609
12180,"CYPR_PROP",0.831967213114754
12180,"MODTOL_NTAX",0
12180,"MODTOL_SUM",0
12180,"MODTOL_PROP",0
12180,"TOLBENT_NTAX",6
12180,"TOLBENT_SUM",261
12180,"TOLBENT_PROP",0.35655737704918
12180,"COTTID_NTAX",0
12180,"COTTID_SUM",0
12180,"COTTID_PROP",0
12370,"TOTAL",1064
12370,"BENT_NTAX",9
12370,"BENT_SUM",502
12370,"BENT_PROP",0.471804511278196
12370,"CYPR_NTAX",10
12370,"CYPR_SUM",746
12370,"CYPR_PROP",0.701127819548872
12370,"MODTOL_NTAX",1
12370,"MODTOL_SUM",3
12370,"MODTOL_PROP",0.00281954887218045
12370,"TOLBENT_NTAX",7
12370,"TOLBENT_SUM",486
12370,"TOLBENT_PROP",0.456766917293233
12370,"COTTID_NTAX",0
12370,"COTTID_SUM",0
12370,"COTTID_PROP",0
12372,"TOTAL",586
12372,"BENT_NTAX",12
12372,"BENT_SUM",218
12372,"BENT_PROP",0.372013651877133
12372,"CYPR_NTAX",7
12372,"CYPR_SUM",387
12372,"CYPR_PROP",0.660409556313993
12372,"MODTOL_NTAX",3
12372,"MODTOL_SUM",33
12372,"MODTOL_PROP",0.0563139931740614
12372,"TOLBENT_NTAX",8
12372,"TOLBENT_SUM",185
12372,"TOLBENT_PROP",0.315699658703072
12372,"COTTID_NTAX",0
12372,"COTTID_SUM",0
12372,"COTTID_PROP",0
12374,"TOTAL",306
12374,"BENT_NTAX",11
12374,"BENT_SUM",84
12374,"BENT_PROP",0.274509803921569
12374,"CYPR_NTAX",4
12374,"CYPR_SUM",198
12374,"CYPR_PROP",0.647058823529412
12374,"MODTOL_NTAX",2
12374,"MODTOL_SUM",13
12374,"MODTOL_PROP",0.042483660130719
12374,"TOLBENT_NTAX",6
12374,"TOLBENT_SUM",61
12374,"TOLBENT_PROP",0.199346405228758
12374,"COTTID_NTAX",0
12374,"COTTID_SUM",0
12374,"COTTID_PROP",0
12386,"TOTAL",4401
12386,"BENT_NTAX",9
12386,"BENT_SUM",2229
12386,"BENT_PROP",0.506475800954329
12386,"CYPR_NTAX",7
12386,"CYPR_SUM",3616
12386,"CYPR_PROP",0.821631447398319
12386,"MODTOL_NTAX",0
12386,"MODTOL_SUM",0
12386,"MODTOL_PROP",0
12386,"TOLBENT_NTAX",8
12386,"TOLBENT_SUM",2148
12386,"TOLBENT_PROP",0.488070892978868
12386,"COTTID_NTAX",0
12386,"COTTID_SUM",0
12386,"COTTID_PROP",0
12388,"TOTAL",1078
12388,"BENT_NTAX",10
12388,"BENT_SUM",766
12388,"BENT_PROP",0.710575139146568
12388,"CYPR_NTAX",8
12388,"CYPR_SUM",681
12388,"CYPR_PROP",0.631725417439703
12388,"MODTOL_NTAX",0
12388,"MODTOL_SUM",0
12388,"MODTOL_PROP",0
12388,"TOLBENT_NTAX",7
12388,"TOLBENT_SUM",515
12388,"TOLBENT_PROP",0.477736549165121
12388,"COTTID_NTAX",1
12388,"COTTID_SUM",158
12388,"COTTID_PROP",0.146567717996289
12390,"TOTAL",572
12390,"BENT_NTAX",12
12390,"BENT_SUM",263
12390,"BENT_PROP",0.45979020979021
12390,"CYPR_NTAX",7
12390,"CYPR_SUM",331
12390,"CYPR_PROP",0.578671328671329
12390,"MODTOL_NTAX",2
12390,"MODTOL_SUM",12
12390,"MODTOL_PROP",0.020979020979021
12390,"TOLBENT_NTAX",8
12390,"TOLBENT_SUM",222
12390,"TOLBENT_PROP",0.388111888111888
12390,"COTTID_NTAX",0
12390,"COTTID_SUM",0
12390,"COTTID_PROP",0
12394,"TOTAL",683
12394,"BENT_NTAX",16
12394,"BENT_SUM",317
12394,"BENT_PROP",0.464128843338214
12394,"CYPR_NTAX",11
12394,"CYPR_SUM",312
12394,"CYPR_PROP",0.456808199121523
12394,"MODTOL_NTAX",4
12394,"MODTOL_SUM",30
12394,"MODTOL_PROP",0.0439238653001464
12394,"TOLBENT_NTAX",5
12394,"TOLBENT_SUM",262
12394,"TOLBENT_PROP",0.383601756954612
12394,"COTTID_NTAX",0
12394,"COTTID_SUM",0
12394,"COTTID_PROP",0
12406,"TOTAL",755
12406,"BENT_NTAX",16
12406,"BENT_SUM",299
12406,"BENT_PROP",0.396026490066225
12406,"CYPR_NTAX",11
12406,"CYPR_SUM",432
12406,"CYPR_PROP",0.572185430463576
12406,"MODTOL_NTAX",4
12406,"MODTOL_SUM",75
12406,"MODTOL_PROP",0.0993377483443709
12406,"TOLBENT_NTAX",8
12406,"TOLBENT_SUM",163
12406,"TOLBENT_PROP",0.215894039735099
12406,"COTTID_NTAX",0
12406,"COTTID_SUM",0
12406,"COTTID_PROP",0
12408,"TOTAL",663
12408,"BENT_NTAX",15
12408,"BENT_SUM",264
12408,"BENT_PROP",0.398190045248869
12408,"CYPR_NTAX",8
12408,"CYPR_SUM",529
12408,"CYPR_PROP",0.79788838612368
12408,"MODTOL_NTAX",4
12408,"MODTOL_SUM",27
12408,"MODTOL_PROP",0.0407239819004525
12408,"TOLBENT_NTAX",8
12408,"TOLBENT_SUM",194
12408,"TOLBENT_PROP",0.292609351432881
12408,"COTTID_NTAX",0
12408,"COTTID_SUM",0
12408,"COTTID_PROP",0
12478,"TOTAL",1369
12478,"BENT_NTAX",14
12478,"BENT_SUM",397
12478,"BENT_PROP",0.289992695398101
12478,"CYPR_NTAX",9
12478,"CYPR_SUM",999
12478,"CYPR_PROP",0.72972972972973
12478,"MODTOL_NTAX",2
12478,"MODTOL_SUM",37
12478,"MODTOL_PROP",0.027027027027027
12478,"TOLBENT_NTAX",8
12478,"TOLBENT_SUM",271
12478,"TOLBENT_PROP",0.197954711468225
12478,"COTTID_NTAX",0
12478,"COTTID_SUM",0
12478,"COTTID_PROP",0
12496,"TOTAL",1978
12496,"BENT_NTAX",13
12496,"BENT_SUM",883
12496,"BENT_PROP",0.446410515672396
12496,"CYPR_NTAX",14
12496,"CYPR_SUM",1445
12496,"CYPR_PROP",0.730535894843276
12496,"MODTOL_NTAX",5
12496,"MODTOL_SUM",112
12496,"MODTOL_PROP",0.0566228513650152
12496,"TOLBENT_NTAX",5
12496,"TOLBENT_SUM",731
12496,"TOLBENT_PROP",0.369565217391304
12496,"COTTID_NTAX",0
12496,"COTTID_SUM",0
12496,"COTTID_PROP",0
12504,"TOTAL",265
12504,"BENT_NTAX",7
12504,"BENT_SUM",87
12504,"BENT_PROP",0.328301886792453
12504,"CYPR_NTAX",6
12504,"CYPR_SUM",219
12504,"CYPR_PROP",0.826415094339623
12504,"MODTOL_NTAX",0
12504,"MODTOL_SUM",0
12504,"MODTOL_PROP",0
12504,"TOLBENT_NTAX",6
12504,"TOLBENT_SUM",65
12504,"TOLBENT_PROP",0.245283018867925
12504,"COTTID_NTAX",1
12504,"COTTID_SUM",22
12504,"COTTID_PROP",0.0830188679245283
12536,"TOTAL",593
12536,"BENT_NTAX",14
12536,"BENT_SUM",140
12536,"BENT_PROP",0.236087689713322
12536,"CYPR_NTAX",9
12536,"CYPR_SUM",483
12536,"CYPR_PROP",0.814502529510961
12536,"MODTOL_NTAX",3
12536,"MODTOL_SUM",14
12536,"MODTOL_PROP",0.0236087689713322
12536,"TOLBENT_NTAX",7
12536,"TOLBENT_SUM",117
12536,"TOLBENT_PROP",0.197301854974705
12536,"COTTID_NTAX",0
12536,"COTTID_SUM",0
